@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 2 -N 15-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 50'

@attribute Airs_Center_X_0_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Airs_Center_X_0_25 numeric
@attribute Hough_Lines_Horizontal_4_9 numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Airs_Center_X_7_16 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Airs_Center_Y_9_25 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Airs_Center_X_14_25 numeric
@attribute Airs_Center_X_17_25 numeric
@attribute Airs_Center_X_20_25 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Airs_Center_X_4_25 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_9_25 numeric
@attribute Mass_Center_X_0_25 numeric
@attribute Airs_Center_X_7_25 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Airs_Center_X_4_9 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Airs_Center_X_12_25 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_4 numeric
@attribute Mass_Center_Y_8_9 numeric
@attribute Harris_Corners_X_0_25 numeric
@attribute Airs_Center_X_8_25 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_X_0_25 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Center_X_2_25 numeric
@attribute Mass_Center_Y_9_16 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Airs_Center_X_5_25 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Airs_Center_X_7_9 numeric
@attribute Airs_Center_X_24_25 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
88.2353,0,13.5135,66.9903,0,2.94118,0,0,19.5227,16.2162,58.8235,100,65.1927,0.854082,0,0,48.7805,0,0,0,45.9459,24.3243,48.7805,78.5714,50.3138,39.5122,0,52.439,0.455882,0.345756,49.2647,0,52.439,0,33.3333,0.117399,0,0,31.5534,0,89.2157,7.85714,49.0291,81.7073,0,17.6471,75.6098,-8.62642,61.7647,0,accident
72.6027,91.6667,4.08163,55.5046,0,0,0,0,23.0844,8.16327,64.8148,50,78.8955,0.58829,0,94.186,63.9535,89.5349,0,0.387755,61.2245,26.5306,47.6744,83.3333,49.7717,23.2558,0,43.0233,0.745535,0.519136,47.9257,98.1481,25.5814,0,90.9091,0.569782,0,0,16.055,0,71.2963,11.7061,43.1193,70.9302,0,16.6667,32.5581,-67.5695,23.2877,0,accident
87.6812,0,0,62.5,0,0,0,0,22.1843,4.34783,71.1538,50,101.907,0.695,0,0,73.1707,0,0,0,71.7391,23.913,19.5122,60,49.5937,10.9549,0,52.439,0.726877,0.314132,50.7246,96.1538,34.1463,0,81.8182,0.375976,0,0,18.75,0,81.7308,10.6355,45.6731,80.4878,0,31.25,42.6829,-11.3813,50,0,accident
0,0,15.3846,68.1818,0,13.3333,0,0,42.5532,23.0769,50,0,0,0,0.666667,44.4444,46.8254,0,0,0,53.8462,7.69231,33.3333,0,52.5467,0,0,48.1481,0.242424,0.648148,33.3333,72.7273,44.4444,0,0,0.405556,81.4815,0,31.8182,0,45.4545,18.2222,52.7512,0,0,0,55.5556,321.368,46.6667,0,accident
0,0,10,66.6667,0,0,0,0,33.6957,20,35,100,555.556,0,0,0,37.5,0,0,0,60,10,0,0,48.2702,12.5,0,50,0.394444,0,42.8571,70,43.75,0,0,0.39798,50,12.5,23.8095,0,45,31.9048,52.965,75,0,50,45.9559,44.4444,53.5714,0,accident
0,0,20,70,0,6.25,0,0,25.641,20,45.8333,100,450,0,0,0,45,0,0,0,40,20,40,33.3333,46.0522,62.5,0,45,0.368107,0.387488,46.875,91.6667,50,0,25,0.446003,0,15,30,0,45.8333,22.0588,49.9208,0,0,100,45.5263,34.6021,43.75,0,accident
0,0,21.4286,83.3333,0,15.9091,0,0,38.3333,35.7143,43.75,100,69.4445,0,0.0375,46.1538,42.3077,0,6.25,0,35.7143,7.14286,46.1538,0,48.4848,84.6154,0,76.9231,0.567708,0.309277,47.7273,0,0,0,0,0.583636,0,42.3077,39.6485,0,46.875,29.5455,51.8317,0,0,0,43.2345,-200,48.3171,0,accident
0,0,20,80.7692,0,11.7647,0,0,27,40,43.8656,0,750,0,0,45,42.1429,0,0,0,40,0,46.875,25,46.2089,20,0,75,0.436772,0.586458,38.2353,0,70,0,33.3333,0.491927,0,40,33.547,0,34.6154,31.9853,42.3077,0,0,0,50,564.904,47.0588,0,accident
75.6944,93.5185,4.7619,59.7222,10.7143,30.5556,0,0,25.5128,21.4286,0,100,70.4417,0.624304,0.532677,0,0,84.8837,13.8889,0.921795,64.2857,9.52381,67.4419,31.0345,47.2652,98.8372,0,23.2558,0,0.498452,61.1111,98.1481,48.8372,31.25,14.2857,0,96.5116,0,45.3704,0,94.4444,15.496,52.4258,61.6279,0.792208,57.1429,0,275.51,63.1944,26.7442,accident
89.4366,0,3.84615,67.4528,4,26.0563,0,0,22.661,17.3077,77.3585,82.6087,96.9529,0.85625,0.614139,0,73.8095,0,8.49057,0,65.3846,13.4615,61.9048,34.7826,49.0576,94.3609,0,48.8095,0.911981,0.438029,57.7465,0,48.8095,33.3333,12,0.464914,0,0,43.3962,0,93.3962,20.4665,48.5849,80.9524,0.911058,72.7273,0,2.44141,55.6338,20.2381,accident
82.1429,0,4.54545,63.6792,0,24.2857,0,0,27.3581,22.7273,92.4528,100,116.002,0.668811,0.634359,0,76.1905,0,6.60377,0,52.2727,20.4545,36.9048,75,49.5283,50,0,41.6667,0,0.607607,45,81.5094,48.8095,50,50,0.069853,0,0,40.566,0,89.6226,5.18908,48.1132,73.8095,0.892157,40,0,209.824,36.4286,16.6667,accident
74.2857,92.3077,0,60.4762,0,25,0,0,31.1412,21.875,0,100,74.3605,0.60741,0.530327,0,0,83.3333,9.61539,0.897059,59.375,18.75,33.3333,80,42.8299,43.4524,0,35.7143,0,0.553677,44.2857,98.0769,23.8095,0,20,0.062802,97.619,0,51.9048,0,89.4231,6.10766,49.0476,63.0952,0.86648,46.1538,0,149.001,35,16.6667,accident
71.4286,84.9057,0,60.3973,0,22.8571,0,0,23.6933,4.7619,83.9623,100,118.977,0.408035,0.19282,0,85.7143,82.1429,6.60377,0.784375,88.0952,7.14286,51.1905,33.3333,52.4428,47.9592,0,28.5714,0.890499,0.65064,50.7143,98.1132,41.6667,0,7.69231,0.519192,97.619,0,36.7925,0,96.2264,6.23188,52.908,58.3333,0.817308,25,0,2.1004,52.1429,7.14286,accident
93.5897,0,24,68.6441,0,0,0,0,22.8159,20,56.8965,100,251.479,0.945736,0,47.8261,56.5217,0,0,0,36,20,10.8696,25,55.0231,4.34783,0,43.4783,0.582644,0.111296,47.4359,0,47.8261,0,36.3636,0.466819,0,91.3044,22.0339,0,60.3448,14.4902,55.8304,80.4348,0,40,41.3043,5.40833,49.7411,0,accident
89.1892,0,23.3333,66.9643,0,0,0,0,21.2308,6.66667,55.4476,100,207.939,0.820513,0,47.7273,56.4408,0,0,0,56.6667,13.3333,25,0,51.4653,13.6364,0,61.3636,0.577942,0.134554,60.8108,96.4286,43.1818,0,30,0.525707,0,0,22.3214,0,69.6429,11.5731,49.8161,81.8182,0,22.2222,52.2727,6.57462,48.6487,0,accident
0,0,29.1667,85.7143,11.1111,13.6364,0,0,24.8768,37.5,41.2568,85.7143,47.259,0,0.39883,48.0263,42.3775,0,0,0,33.3333,0,50,0,44.0168,63.1579,0,76.3158,0.582341,0.421053,43.2382,0,0,0,22.2222,0.463128,0,36.8421,31.6327,0,45.8333,19.7767,48.9796,0,0,100,60.5263,257.114,48.5841,0,accident
0,0,33.3333,71.2963,27.2727,0,0,0,22.5183,28.5714,44.4444,100,100.819,0,0,49.2063,47.619,0,0,0,33.3333,4.7619,57.1429,0,47.9431,52.381,0,47.619,0.71358,0.270572,47.0665,0,66.6667,11.1111,45.4545,0.305936,0,0,22.2222,0,48.1481,17.9094,58.6626,85.7143,0,100,42.8571,6.92521,48.6111,0,accident
0,0,29.6296,83.0645,12.5,17.0732,0,0,25.7415,25.9259,43.5484,60,207.939,0,0.769231,47.9167,47.9167,0,0,0,29.6296,14.8148,50,15.3846,45.9704,62.5,0,79.1667,0.546595,0.101496,47.6401,0,87.5,0,37.5,0.599347,0,31.25,37.9032,0,35.4839,17.7611,47.9753,0,0,66.6667,47.9167,142.599,47.9447,0,accident
0,0,21.4286,65.3846,0,26.4706,0,0,19.2623,21.4286,51.737,100,381.944,0,0.2125,45,57.8571,0,7.69231,0,50,7.14286,55,0,54.9721,60,0,40,0.603419,0,44.1176,53.8462,55,0,20,0.294097,0,45,38.4615,0,73.0769,24.1176,48.0769,0,0,50,80,25,47.0588,15,accident
0,0,17.6471,65.1515,0,15.9091,0,0,31.5385,17.6471,46.875,100,59.1716,0,0.738095,46.1538,46.1538,0,0,0,58.8235,5.88235,50,40,43.4162,23.0769,0,50,0.492188,0.369048,36.3636,0,0,25,0,0.503968,0,0,37.8788,0,46.875,17.7489,46.9697,84.6154,0,33.3333,76.9231,22.6757,47.7273,0,accident
87.5,0,15.3846,58,0,6.25,0,0,20,15.3846,41.6667,100,520.833,0,0,45,40,0,0,0,69.2308,0,45,25,56.6686,80,0,35,0.428241,0.325,53.125,54.1667,40,0,0,0.444167,0,0,32,0,0,14.375,56,60,0,0,60,25,54.0865,0,accident
84.7826,0,22.7273,64.2857,0,8.69565,0,0,26.9006,13.6364,44.1176,100,702.479,0.710526,0.853801,46.4286,39.2857,0,0,0,31.8182,31.8182,32.1429,40,46.8372,7.14286,0,46.4286,0.57451,0.108772,50.075,94.1176,48.5192,0,57.1429,0.423997,50,0,32.8571,0,79.4118,18.9931,48.5714,75,0,66.6667,46.4286,27.7008,45.3228,0,accident
80.4348,0,33.3333,61.4286,0,0,0,0,30.4233,16.6667,47.0588,0,550,0.75,0,46.4286,46.4286,0,0,0,16.6667,33.3333,17.8571,0,49.3021,7.14286,0,39.2857,0.686275,0.050755,56.087,82.3529,42.8571,50,50,0.218254,92.8571,0,24.2857,0,73.5294,14.9758,49.6429,71.4286,0,75,46.4286,339.506,47.8261,0,accident
0,0,26.6667,72.6027,6.25,0,0,0,25.2537,20,44.2133,100,199.653,0,0,48.2759,43.6782,0,0,0,30,23.3333,41.3793,100,48.3381,75.7121,0,72.4138,0.4484,0.282381,47.9592,0,47.3578,0,25,0.272887,0,8.62069,27.3973,0,50,8.97959,51.3894,0,0,42.8571,62.069,6.25,48.4897,0,accident
83.3333,0,17.8571,63.2353,0,0,0,0,25.8655,10.7143,46.8164,75,121.528,0.498611,0,48.1481,49.9386,0,0,0,42.8571,28.5714,22.2222,100,50.3079,59.2593,0,62.963,0.637996,0.150294,61.1111,82.3529,33.3333,20,33.3333,0.640857,85.1852,0,22.0588,0,80.8824,12.6667,51.4746,83.3333,0,14.2857,44.4444,15.9722,48.8889,0,accident
57.1564,76.9231,34.4828,52.9932,0,0,91.9355,0,23.9839,6.89655,46.1538,83.3333,184.911,0.402981,0,48.3871,48.3871,79.0323,0,0.461841,20.6897,37.931,48.3871,100,50.5628,6.45161,0.913979,41.9355,0.690639,0.117987,47.3674,76.0684,0,0,50,0.486446,93.5484,69.3548,15.3846,90.3226,55.1282,15.035,52.0705,66.129,0,0,37.0968,-116.219,51.8794,0,accident
77.6786,0,33.3333,56.3661,0,0,0,0,27.2101,6.06061,46.1462,75,184.911,0.664944,0,49.833,45.6332,0,0,0,27.2727,33.3333,50,100,51.2695,12.5307,0,43.9394,0.236921,0.111173,53.0299,97.619,13.6364,0,66.6667,0.230653,0,84.8485,14.2857,0,61.9048,14.4934,52.2567,75.7576,0,30,30.303,-125.903,50.2691,0,accident
66.6667,81.5789,28.5714,57.098,0,0,91.9355,40,29.1944,7.14286,50,0,0,0.19223,0,48.3871,46.7742,77.4193,0,0.236909,25,39.2857,66.129,100,50.4669,0,0,35.4839,0.345425,0.134141,49.0196,97.3684,0,0,42.8571,0.605701,96.7742,72.5807,10.3896,90.3226,35.5263,13.5244,49.622,62.9032,0,0,19.3548,245.381,49.0196,0,accident
87.931,0,33.3333,65.1163,0,6.89655,0,0,19.1566,20,55.0847,100,170.201,0.814815,0,47.0588,55.8824,0,0,0,33.3333,13.3333,52.9412,33.3333,51.9225,41.1765,0,47.0588,0.631085,0.296296,46.5517,71.4286,47.0588,66.6667,44.4444,0.526675,0,0,25.5814,0,0,10.0894,52.4419,76.4706,0,50,64.7059,-109.739,48.2759,0,accident
0,0,21.4286,73.1707,12.5,25.9259,0,0,21.9577,21.4286,50.1267,100,58.5938,0,0.538776,46.875,46.875,0,10,0,57.1429,0,0,25,51.6009,62.5,0,59.375,0.563974,0.75496,46.2963,0,56.25,0,25,0.464686,0,12.5,39.0244,0,12.5,15.873,51.9479,0,0.785714,0,6.25,12.7551,46.5547,12.5,accident
92.8571,0,23.5294,67.8571,16.6667,12.5,0,0,20.927,11.7647,47.619,100,276.817,0,0.37069,46.875,50,0,0,0,47.0588,17.6471,53.125,60,55.1796,-10.4167,0,46.875,0.580383,0.281609,50,76.1905,43.75,0,0,0.478672,93.75,0,34.5238,0,0,10.468,48.0693,81.25,0,42.8571,78.125,21.9519,46.2689,0,accident
0,0,33.3333,67.8571,28.5714,25,0,0,19.9764,23.8095,55.7423,100,308.642,0,0.642473,46.875,50,0,7.14286,0,38.0952,4.7619,87.5,28.5714,52.4392,125,0,40.625,0.106481,0.041,44.6429,95.2381,71.875,0,0,0.106631,0,0,45.2381,0,7.14286,13.1336,47.2532,0,0,66.6667,6.25,10.4058,46.0387,15.625,accident
0,0,30.7692,72.093,0,14.2857,0,0,19.8864,30.7692,55.5459,100,294.118,0,0.741379,47.0588,47.0588,0,0,0,23.0769,15.3846,73.5294,40,49.3086,11.7647,0,64.7059,0.603836,0.039956,43.1874,0,52.9412,0,28.5714,0.476829,0,14.7059,34.2662,0,54.7619,12.4384,43.3854,0,0,66.6667,79.4118,11.8906,47.3214,0,accident
0,0,20.8333,67.7778,0,6.66667,0,0,29.3664,20.8333,43.1818,100,331.633,0,0.875,47.2222,44.4444,0,0,0,41.6667,16.6667,50,50,49.2607,75.9259,0,44.4444,0.696465,0.126652,39.6078,0,53.8102,16.6667,57.1429,0.340649,0,0,30,0,47.7273,20.6944,54.3651,75,0,40,66.6667,17.3611,48.3333,0,accident
80.9524,0,20,48.4375,0,16.6667,0,0,25.7143,13.3333,46.875,100,208.333,0.8,0.775926,47.6852,54.1667,0,0,0,40,26.6667,54.1667,100,53.1945,-13.8889,0,45.8333,0.47338,0.602083,45.2381,93.75,41.6667,25,20,0.463492,66.6667,16.6667,37.5,0,84.375,18.0952,54.6875,54.1667,0,75,79.1667,-107.353,47.619,0,accident
84.7826,0,18.1818,52.8571,0,15.2174,0,0,26.1538,27.2727,44.1176,100,414.201,0.857143,0.797178,0,42.8571,85.7143,0,0,27.2727,27.2727,42.8571,42.8571,52.3842,7.14286,0,50,0.658824,0.054233,54.3478,0,42.8571,33.3333,0,0.534266,0,45.1299,38.5714,0,51.3072,14.0787,48.5714,46.4286,0,100,82.1429,-138.574,47.8261,7.14286,accident
81.25,0,30,59.7222,0,6.25,0,0,38.7755,30,45.6597,0,246.914,0.733796,0.8125,50,46.4286,0,0,0,20,20,32.1429,50,49.4832,50,0,45.4545,0.361111,0.328414,37.5,94.4444,44.8052,100,25,0.260241,54.7619,35.7143,29.1667,0,80.5556,14.3229,50.505,60.7143,0,50,60.7143,273.438,47.9167,0,accident
84.6154,0,20,64.1026,0,5.76923,0,0,27.1186,20,44.8435,100,348.288,0.710526,0.877193,46.6667,44.9333,0,0,0,25,35,20,100,49.8733,55.5556,0,46.6667,0.680702,0.205128,55.7692,94.7368,46.6667,66.6667,50,0.42885,93.3333,0,30.7692,0,76.3158,17.8138,53.152,73.3333,0,40,60,27.7008,48.9011,0,accident
0,0,30,66.6667,12.5,0,0,0,23.9394,15,46,66.6667,216.942,0,0,47.5,47.5,0,0,0,40,15,15,60,43.9957,5,0,52.5,0.395833,0.118335,41.7456,0,35,0,25,0.568724,0,0,25.4902,0,42,17.5654,49.0196,85,0,28.5714,47.5,7.71605,41.1,0,accident
0,0,26.3158,76.9231,0,0,0,0,26.5986,15.7895,48.0769,80,249.307,0,0,47.619,45.2381,0,0,0,31.5789,26.3158,11.9048,33.3333,45.1601,19.6429,0,76.1905,0.630303,0.283881,46.9714,84.6154,42.8571,0,50,0.296701,0,19.0476,20.1923,0,44.0189,19.0179,45.1923,0,0,28.5714,40.4762,9.76562,43.9496,0,accident
0,0,41.6667,72.4138,10,0,0,0,24.365,25,44.8276,100,225,0,0,47.8261,45.6522,0,0,0,25,8.33333,36.9565,0,45.9509,30.4348,0,71.7391,0.58659,0.076106,48.6842,95.4023,50,25,30,0.210875,0,6.52174,16.3793,0,48.2759,14.5933,50.8621,0,0,16.6667,32.6087,9.18274,48.6842,0,accident
0,0,25,71.0526,0,0,0,0,27.5188,30,28.5714,100,221.607,0,0,47.7273,0,0,0,0,25,20,54.5455,33.3333,44.6897,31.8182,0,59.0909,0.339286,0.07072,48.6842,85.7143,34.0909,0,18.1818,0.187517,0,0,14.9123,0,85.7143,16.9779,48.2456,86.3636,0,50,47.7273,10.4058,48.6842,0,accident
89.0625,0,29.1667,57.1429,80,0,0,0,25.5319,33.3333,0,100,262.346,0.790323,0,47.3684,0,0,0,0,29.1667,8.33333,21.0526,16.6667,46.0108,130.57,0,36.8421,0,0.257789,59.375,95.8333,44.7368,0,0,0,0,0,47.9592,0,79.1667,13.004,48.5936,73.6842,0,57.1429,60.5263,572.32,48.4375,0,accident
0,0,25,74.3421,7.14286,16,0,0,18.0632,11.3636,62.8822,100,128.116,0,0.817832,48.3333,64.691,0,0,0,50,13.6364,70,38.4615,51.4594,56.6667,0,70,0.358967,0.105015,41,0,40,0,7.14286,0.401246,0,6.66667,37.5,0,6.57895,8.25,45.348,0,0,28.5714,0,2.44141,48.2354,5,accident
90,0,24,66,15.3846,18,0,0,20.0414,16,64.0643,100,123.457,0.885246,0.540164,48.3333,57.2222,0,0,0,44,16,73.3333,28.5714,51.0924,64.1509,0,51.6667,0.215716,0.082499,68,0,48.3333,61.5385,0,0.180328,0,0,38.6667,0,0,8.09836,47.058,81.6667,0,66.6667,93.3333,190.521,46.0861,3.33333,accident
0,0,22.5806,69.2308,9.09091,22.093,0,0,20.0149,12.9032,55.896,100,101.01,0,0.609375,48.0769,59.6154,0,0,0,54.8387,9.67742,84.6154,14.2857,52.0952,100,0,51.9231,0.657812,0.133089,45.3488,0,46.1538,0,0,0.717007,0,0,43.0769,0,0,9.50997,58.5236,82.6923,0,100,0,187.097,44.9511,7.69231,accident
89.4737,0,22.2222,65.2941,14.2857,7.89474,0,0,21.3377,22.2222,50.7896,100,114.669,0.885593,0.884746,48.5294,52.2426,0,0,0,41.6667,13.8889,54.4118,100,51.9771,62.8776,0,60.2941,0.728133,0.074729,46.4912,0,51.4808,0,7.14286,0.718595,0,0,31.1765,0,0,6.48231,54.6762,86.7647,0,30,79.4118,-27.7698,45.9789,0,accident
0,0,28.125,70.7692,18.1818,18.6047,0,0,17.3864,25,48.4375,100,102.041,0,0.521839,48.0769,59.6154,0,3.125,0,37.5,9.375,88.4615,30,55.1863,91.7721,0,71.1538,0.501109,0.181034,42.3273,0,50,0,27.2727,0.681288,0,0,35.3846,0,7.8125,8.09944,43.9973,86.5385,0,50,90.3846,6.20643,48.8372,0,accident
0,0,26.4706,76.1538,0,11.6279,0,0,20.9947,26.4706,57.5255,75,172.194,0,0.021277,48.0769,57.6029,0,0,0,41.1765,5.88235,75,20,55.9894,70.4808,0,46.1538,0.557909,0.278537,53.4884,0,76.9231,0,23.0769,0.643257,0,5.76923,31.5385,0,12.5,12.2712,54.7692,0,0,100,75,55.1914,49.4212,0,accident
0,0,21.875,73.3333,0,0,0,0,23.3454,15.625,52.0238,100,192,0,0,47.9167,51.2605,0,0,0,50,12.5,29.1667,14.2857,53.8575,8.33333,0,64.5833,0.615084,0.126228,48.75,0,50,14.2857,66.6667,0.455903,0,4.16667,20.8333,0,48.3333,15.4167,55.7967,91.6667,0,50,43.75,5.66893,49.6754,0,accident
0,0,33.3333,84.6154,0,19.7674,0,0,25.5944,30,51.5625,50,0,0,0.173902,48.0769,48.0769,0,0,0,30,6.66667,19.2308,0,47.9338,0,0,76.9231,0.342692,0.288372,48.8372,0,0,0,18.1818,0.667691,0,28.8462,36.9231,0,29.6875,13.4667,43.4003,0,0,0,49.762,164.576,48.3531,0,accident
0,0,30.5556,77.5862,44.4444,0,0,0,23.7547,33.3333,44.8276,85.7143,162.722,0,0,47.8261,47.8261,0,0,0,27.7778,8.33333,39.1304,0,42.6668,17.2975,0,58.6956,0.32009,0.482887,59.2105,0,76.087,0,44.4444,0.410873,0,13.0435,25.8252,0,51.7241,21.89,50,0,0,40,34.7826,5.16529,37.321,0,accident
0,0,18.75,76.9231,12.5,8.13953,0,0,22.5451,25,45.3125,50,178.326,0,0.888889,48.0769,46.1538,0,0,0,43.75,12.5,53.8462,23.0769,49.5021,27.4499,0,61.5385,0.590402,0.120236,44.186,0,75,0,25,0.580121,0,9.61539,30.7692,0,49.4612,13.7468,56.8238,0,0,75,71.1538,227.853,45.5069,0,accident
87.1429,0,29.4118,67.9245,0,12.8571,0,0,25.2401,35.2941,46.1538,100,488.281,0.740741,0.848053,47.619,47.619,0,0,0,23.5294,11.7647,54.7619,71.4286,48.2188,40.4762,0,61.9048,0.6767,0.221536,51.6541,60.2564,47.619,40,20,0.523857,0,0,33.9623,0,0,6.13757,49.0566,85.7143,0,85.7143,76.1905,342.936,50.1672,0,accident
74.2424,90,29.1667,56,0,0,0,0,26.0241,20.8333,46,0,332.031,0.709877,0,47.5,67.5,85,0,0,29.1667,20.8333,19.4048,100,46.3773,5,0,40,0.608205,0.20439,58.4321,96,40,16.6667,50,0.270547,90,90,27,0,72,8.30527,45.868,55.0556,0,45.4545,55,13.7174,47.7456,0,accident
85.8974,0,38.4615,61.8644,0,0,0,0,24.8988,11.5385,46.5517,100,343.375,0.845622,0,47.8261,47.8261,0,0,0,11.5385,38.4615,15.2174,100,48.7603,29.4314,0,41.3043,0.779268,0.057894,58.9744,94.8276,43.4783,0,33.3333,0.475612,0,89.1304,31.3559,0,68.9655,8.51944,50.8924,71.7391,0,57.1429,69.5652,10.4058,50.6226,0,accident
82.5581,0,30.4348,62.3498,11.1111,4.65116,0,0,27.5095,17.3913,45.3125,100,380.623,0.694984,0.904215,48.0769,44.2308,0,0,0,13.0435,39.1304,13.4615,80,48.1618,34.6154,0,50,0.706796,0.080524,29.0698,96.875,48.0769,42.8571,22.2222,0.391641,96.1538,0,29.2308,0,79.6875,6.73617,49.2308,76.9231,0,28.5714,69.2308,170.63,48.8372,0,accident
86.3636,0,31.0345,64.3939,0,0,0,0,24.1176,17.2414,46.28,50,425,0.832983,0,48.0769,46.2946,0,0,0,37.931,13.7931,88.4615,33.3333,48.6661,3.84615,0,51.9231,0.581313,0.108346,47.3621,87.8788,42.3077,16.6667,77.7778,0.36225,0,76.9231,15.1515,0,30.303,10.2941,47.2907,78.8462,0,71.4286,46.1538,210.564,48.8636,0,accident
0,0,25,77.193,0,14.4737,0,0,23.253,29.1667,50.9368,66.6667,216.942,0,0.364865,47.7273,51.3389,0,0,0,37.5,8.33333,65.9091,20,54.3246,36.3636,0,61.3636,0.397937,0.348777,47.3684,0,75,0,28.5714,0.645609,0,15.9091,29.8246,0,50,15.9317,55.9454,0,0,50,81.8182,7.3046,47.3684,0,accident
0,0,26.6667,77.5362,0,0,0,0,28.0266,23.3333,46.6995,100,216.942,0,0,48.1481,46.2963,0,0,0,26.6667,23.3333,46.2963,50,48.3742,37.037,0,85.1852,0.595365,0.442718,48.093,0,55.5556,0,54.5455,0.197627,0,20.3704,23.1884,0,51.7575,15.0362,50.2744,0,0,100,48.1481,7.71605,47.7575,0,accident
94.2857,0,27.2727,70.7547,14.2857,2.85714,0,0,24.2347,22.7273,48.0769,100,192.647,0,0,0,28.5714,0,0,0,22.7273,27.2727,35.7143,100,44.5482,31.1688,0,66.6667,0.628205,0.060417,48.5714,0,49.5238,0,42.8571,0.198872,0,4.7619,28.3019,0,48.0769,8.30357,48.1132,90.4762,0,66.6667,59.5238,9.76562,61.2245,0,accident
0,0,20.8333,79.3651,0,21.4286,0,0,24.38,41.6667,45.1613,50,160.681,0,0.586623,48,34,0,6.45161,0,16.6667,20.8333,40.8732,8.33333,43.0186,84,0,76,0.667435,0.297515,47.0635,0,80,0,20,0.367746,0,20,41.2698,0,22.5806,11.2155,41.9934,0,0.821429,33.3333,0,249.307,48.8095,14,accident
0,0,27.7778,70.8333,0,7.8125,0,0,27.5878,16.6667,45.9736,100,87.5,0,0,47.3684,44.7368,0,0,0,55.5556,0,42.1053,0,50.1587,21.0526,0,52.6316,0.371172,0.169587,26.5625,0,60.5263,0,18.1818,0.671553,0,0,28.273,0,45.8333,13.6364,48.9583,84.2105,0,50,55.2632,312.078,47.9441,0,accident
0,0,21.7391,72.7273,0,0,0,40,24.5378,17.3913,44.4444,40,207.939,0,0,47.7273,40.9091,0,0,0,39.1304,21.7391,29.5455,33.3333,51.5096,27.2727,0,63.6364,0.48424,0.352564,47.1311,0,50,0,33.3333,0.556553,0,6.81818,20.9091,0,52.7778,14.1738,53.1119,0,0,50,40.9091,6.57462,49.0543,0,accident
0,0,24,78.4314,0,20.5882,0,0,24.1091,32,47.6316,50,371.901,0,0.089352,47.5,37.5,0,6,0,36,8,50.2128,11.1111,54.5104,90,0,47.5,0.665249,0.405556,51.3516,0,87.5,0,11.1111,0.495821,0,15,35.2941,0,22,12.9902,57.8384,0,0,100,82.5,113.009,50.7645,0,accident
0,0,27.5862,83.6538,0,18.5714,0,0,23.9175,27.5862,45.2183,75,134.298,0,0.186186,48.6667,45.2381,0,30.7692,0,44.8276,0,36.0341,10,43.3033,29.9652,0,78.5714,0.670034,0.421406,46.9291,0,88.0952,0,30.7692,0.308237,0,33.3333,33.6538,0,48.8494,19.7683,46.4744,0,0,0,83.3333,171.679,43.2762,0,accident
0,0,22.5806,80,0,33.3333,0,0,22.4796,32.2581,55.0705,75,22.1893,0,0.211025,47.5,52.5,0,16,0,45.1613,0,50.4328,16.6667,49.6688,55,0,60,0.43,0.61941,58.4754,0,0,0,0,0.577519,0,20,40,0,22,15.7153,47.912,0,0.101562,100,0,82.6702,48.4848,12.5,accident
