@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 2 -N 15'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Airs_Triangle_1_X_0_4 numeric
@attribute Harris_Corners_X_0_4 numeric
@attribute Hough_Lines_Vertical_0_4 numeric
@attribute Hough_Lines_Horizontal_0_4 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Hough_Lines_DiagonalNeg_0_4 numeric
@attribute Hough_Circles_Radius_0_4 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_X_1_4 numeric
@attribute Airs_Triangle_1_Y_1_4 numeric
@attribute Harris_Corners_X_1_4 numeric
@attribute Mass_Center_X_1_4 numeric
@attribute Mass_Center_Y_1_4 numeric
@attribute Hough_Lines_Vertical_1_4 numeric
@attribute Hough_Lines_Horizontal_1_4 numeric
@attribute Hough_Lines_DiagonalPos_1_4 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Hough_Circles_Radius_1_4 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Triangle_1_X_2_4 numeric
@attribute Airs_Triangle_1_Y_2_4 numeric
@attribute Harris_Corners_X_2_4 numeric
@attribute Mass_Center_X_2_4 numeric
@attribute Mass_Center_Y_2_4 numeric
@attribute Hough_Lines_Vertical_2_4 numeric
@attribute Hough_Lines_Horizontal_2_4 numeric
@attribute Hough_Lines_DiagonalPos_2_4 numeric
@attribute Hough_Lines_DiagonalNeg_2_4 numeric
@attribute Hough_Circles_Radius_2_4 numeric
@attribute Airs_Center_X_3_4 numeric
@attribute Airs_Triangle_1_Y_3_4 numeric
@attribute Harris_Corners_X_3_4 numeric
@attribute Mass_Center_X_3_4 numeric
@attribute Mass_Center_Y_3_4 numeric
@attribute Hough_Lines_Vertical_3_4 numeric
@attribute Hough_Lines_Horizontal_3_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Hough_Lines_DiagonalNeg_3_4 numeric
@attribute Hough_Circles_Radius_3_4 numeric
@attribute Airs_Center_X_0_9 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Hough_Lines_Vertical_0_9 numeric
@attribute Hough_Lines_DiagonalPos_0_9 numeric
@attribute Hough_Lines_DiagonalNeg_0_9 numeric
@attribute Airs_Center_X_1_9 numeric
@attribute Airs_Triangle_1_X_1_9 numeric
@attribute Airs_Triangle_1_Y_1_9 numeric
@attribute Harris_Corners_X_1_9 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalPos_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_1_9 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Hough_Lines_Vertical_2_9 numeric
@attribute Hough_Lines_DiagonalPos_2_9 numeric
@attribute Hough_Lines_DiagonalNeg_2_9 numeric
@attribute Airs_Triangle_1_Y_3_9 numeric
@attribute Airs_Triangle_2_X_3_9 numeric
@attribute Airs_Length_Contours_3_9 numeric
@attribute Harris_Corners_X_3_9 numeric
@attribute Mass_Center_X_3_9 numeric
@attribute Mass_Center_Y_3_9 numeric
@attribute Hough_Lines_Horizontal_3_9 numeric
@attribute Hough_Lines_DiagonalPos_3_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_9 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Center_X_4_9 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Mass_Center_Y_4_9 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Hough_Lines_Horizontal_4_9 numeric
@attribute Hough_Lines_Nb_4_9 numeric
@attribute Airs_Triangle_1_Y_5_9 numeric
@attribute Airs_Triangle_2_X_5_9 numeric
@attribute Harris_Corners_X_5_9 numeric
@attribute Mass_Center_Y_5_9 numeric
@attribute Hough_Lines_Vertical_5_9 numeric
@attribute Hough_Lines_Horizontal_5_9 numeric
@attribute Hough_Lines_DiagonalPos_5_9 numeric
@attribute Hough_Lines_DiagonalNeg_5_9 numeric
@attribute Black_Pixel_6_9 numeric
@attribute Airs_Triangle_1_X_6_9 numeric
@attribute Airs_Triangle_1_Y_6_9 numeric
@attribute Mass_Center_X_6_9 numeric
@attribute Hough_Lines_Vertical_6_9 numeric
@attribute Hough_Lines_Horizontal_6_9 numeric
@attribute Hough_Lines_DiagonalPos_6_9 numeric
@attribute Hough_Lines_DiagonalNeg_6_9 numeric
@attribute Black_Pixel_7_9 numeric
@attribute Airs_Center_X_7_9 numeric
@attribute Airs_Triangle_1_X_7_9 numeric
@attribute Airs_Length_Contours_7_9 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Hough_Lines_Vertical_7_9 numeric
@attribute Hough_Lines_Horizontal_7_9 numeric
@attribute Hough_Lines_DiagonalNeg_7_9 numeric
@attribute Hough_Circles_Radius_7_9 numeric
@attribute Airs_Triangle_1_Y_8_9 numeric
@attribute Mass_Center_Y_8_9 numeric
@attribute Hough_Lines_DiagonalPos_8_9 numeric
@attribute Hough_Lines_DiagonalNeg_8_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Hough_Lines_DiagonalPos_1_16 numeric
@attribute Mass_Center_X_2_16 numeric
@attribute Mass_Center_Y_2_16 numeric
@attribute Hough_Lines_Horizontal_2_16 numeric
@attribute Airs_Triangle_2_X_3_16 numeric
@attribute Hough_Lines_DiagonalNeg_3_16 numeric
@attribute Mass_Center_Y_4_16 numeric
@attribute Hough_Lines_Horizontal_4_16 numeric
@attribute Airs_Triangle_1_X_5_16 numeric
@attribute Airs_Triangle_1_Y_5_16 numeric
@attribute Mass_Center_Y_5_16 numeric
@attribute Hough_Lines_Vertical_5_16 numeric
@attribute Mass_Center_X_6_16 numeric
@attribute Hough_Lines_Nb_6_16 numeric
@attribute Airs_Center_X_7_16 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_8_16 numeric
@attribute Hough_Lines_Horizontal_8_16 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Mass_Center_Y_9_16 numeric
@attribute Airs_Center_Y_10_16 numeric
@attribute Mass_Center_X_10_16 numeric
@attribute Hough_Lines_DiagonalPos_10_16 numeric
@attribute Mass_Center_X_11_16 numeric
@attribute Harris_Corners_X_12_16 numeric
@attribute Mass_Center_Y_12_16 numeric
@attribute Hough_Lines_Horizontal_12_16 numeric
@attribute Airs_Triangle_1_Y_14_16 numeric
@attribute Mass_Center_X_14_16 numeric
@attribute Hough_Lines_Vertical_14_16 numeric
@attribute Hough_Lines_DiagonalPos_14_16 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Hough_Lines_Vertical_15_16 numeric
@attribute Airs_Center_X_0_25 numeric
@attribute Airs_Triangle_1_X_0_25 numeric
@attribute Harris_Corners_X_0_25 numeric
@attribute Mass_Center_X_0_25 numeric
@attribute Mass_Center_Y_1_25 numeric
@attribute Airs_Center_X_2_25 numeric
@attribute Airs_Center_X_3_25 numeric
@attribute Airs_Triangle_1_Y_3_25 numeric
@attribute Hough_Lines_Vertical_3_25 numeric
@attribute Black_Pixel_4_25 numeric
@attribute Airs_Center_X_4_25 numeric
@attribute Airs_Triangle_1_Y_4_25 numeric
@attribute Hough_Lines_Vertical_4_25 numeric
@attribute Airs_Center_X_5_25 numeric
@attribute Airs_Center_X_6_25 numeric
@attribute Airs_Center_X_7_25 numeric
@attribute Mass_Center_X_7_25 numeric
@attribute Mass_Center_Y_7_25 numeric
@attribute Airs_Center_X_8_25 numeric
@attribute Mass_Center_X_8_25 numeric
@attribute Mass_Center_Y_8_25 numeric
@attribute Black_Pixel_9_25 numeric
@attribute Airs_Center_Y_9_25 numeric
@attribute Airs_Triangle_1_X_9_25 numeric
@attribute Airs_Length_Contours_9_25 numeric
@attribute Mass_Center_X_9_25 numeric
@attribute Mass_Center_Y_9_25 numeric
@attribute Hough_Lines_Nb_9_25 numeric
@attribute Airs_Center_X_10_25 numeric
@attribute Mass_Center_X_10_25 numeric
@attribute Airs_Triangle_1_Y_11_25 numeric
@attribute Hough_Lines_Vertical_11_25 numeric
@attribute Airs_Center_X_12_25 numeric
@attribute Mass_Center_Y_12_25 numeric
@attribute Airs_Center_X_13_25 numeric
@attribute Mass_Center_X_13_25 numeric
@attribute Airs_Center_X_14_25 numeric
@attribute Mass_Center_X_14_25 numeric
@attribute Airs_Center_Y_15_25 numeric
@attribute Mass_Center_Y_15_25 numeric
@attribute Mass_Center_X_16_25 numeric
@attribute Mass_Center_Y_16_25 numeric
@attribute Airs_Center_X_17_25 numeric
@attribute Airs_Triangle_1_Y_17_25 numeric
@attribute Harris_Corners_X_17_25 numeric
@attribute Airs_Center_Y_18_25 numeric
@attribute Mass_Center_Y_19_25 numeric
@attribute Airs_Center_X_20_25 numeric
@attribute Airs_Triangle_1_X_21_25 numeric
@attribute Harris_Corners_X_21_25 numeric
@attribute Hough_Lines_Horizontal_21_25 numeric
@attribute Airs_Center_X_22_25 numeric
@attribute Airs_Triangle_1_X_22_25 numeric
@attribute Mass_Center_Y_22_25 numeric
@attribute Airs_Center_X_23_25 numeric
@attribute Mass_Center_Y_23_25 numeric
@attribute Airs_Center_X_24_25 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
50.3816,43.414,62.9649,0.471722,0.535882,24.3902,56.0976,14.6341,4.87805,43.529,47.7124,25.48,0,59.1293,61.0487,75.2525,36.3636,0,36.3636,27.2727,36.5602,46.4646,-17.365,41.9414,54.5455,0.533545,0.541498,33.3333,50,0,16.6667,35,49.6931,30.3193,-4.65392,45.202,0.358304,0.440912,10.3448,58.6207,13.7931,17.2414,33.5526,48.9899,-1.90822,86.532,0.448147,0.75703,26.3158,57.8947,10.5263,5.26316,31.203,84.0909,0.475547,100,0,0,49.2424,1.51515,102.938,12.8788,66.6667,0,33.3333,40.1515,0.854151,0,0,25,3.84468,103.306,84,60.8586,0.474089,0.508951,0,60,0,0.802139,0,0,0,0,0,0,-42.7394,107.295,85.6061,0.02451,100,0,0,0,18.5977,96.9697,196.078,0.449036,0,72.2222,22.2222,5.55556,17.2608,50,1.51515,183,0.650431,0,90.4762,9.52381,31.3725,-26.6521,0.582942,16.6667,0,0,0,0,22.2222,0,0,0,183.754,0,0.309914,50,2.04082,-7.99062,0.445491,0,0.549876,9,48.9796,0.833936,0.880482,100,0,0,162.742,0.823939,0,0.096939,78.2313,0,100,6.92521,0.369626,0,100,15.3061,0,0,0,0,0,0.414742,71.7949,8.97436,7.81893,0,0,0,0,0,0,75.641,34.6154,0.213321,0.580062,38.4615,0,0,3.50427,272.222,2.5641,3.5,0,0,0,38.4615,0,-158.8,100,34.6154,0.78463,56.4103,0.338082,48.7179,0.20889,172.222,0.288774,0.356928,0.457113,48.7179,11.1111,97.4359,0,0,0,102.715,50.5494,0,69.2308,43.1832,0.025,48.7179,0.306944,39.7436,car
48.9235,39.1597,4.04693,0.471763,0.498198,28.9474,57.8947,7.89474,5.26316,48.0929,49.0101,30.4242,0,53,42.3314,60.3333,9.09091,27.2727,63.6364,0,43.0303,46.5,-6.49129,2.22377,71,0.717275,0.44126,27.2727,45.4545,0,27.2727,37.3333,52,116.339,158.48,61,0.767493,0.601734,20.8333,29.1667,8.33333,41.6667,28.6667,47.5,105.159,44,0.636754,0.42411,9.52381,80.9524,9.52381,0,27.5556,61.9403,0.309215,0,88.8889,0,49.2537,-14.8468,30.3158,43.2836,100,0,0,36.5672,0.402193,25,0,37.5,102.947,7.73822,31.5,38.806,0.234214,0.28021,0,20,0,6.1791,0,0,0,0,0,0,-88,75.7407,91.0448,0.39725,0,0,0,100,15.6119,-57.0554,-7.9938,0.852393,25,37.5,12.5,25,22.2687,46.875,1.49254,133,0.409583,19.2308,73.0769,3.84615,22.5,-10.087,0.349533,12.5,0,78,80.6667,0.572702,0,0,0,0,149.362,0,0.03003,100,-63,7.3046,0.318178,16.6667,0.564583,10,46,0.668409,0,100,29,0.501328,131.483,0.436057,0,0,0,0,0,290.108,0.15,100,0,50,0,86.25,106.689,95,0.925,0.453413,28.75,0,0,0,0,0,0,0,0,75,50,0.12,0.72,48.75,0.407297,0.422803,10,211.111,12.3077,10.5,0.175521,0.647917,2,32.5,0.375117,-80.7018,100,48.75,0,78.75,0,48.75,0.471579,177.778,0.45856,0.271667,0.101944,30,11.1111,48.75,122.222,0.672495,67.5,0,1.25,0,0,0,0,0,0,47.5,car
50.875,-72.2805,58.2106,0.443797,0.570685,18.1818,72.7273,9.09091,0,48.0878,56.2336,27.6411,0,53.8835,8.1441,34.9515,27.2727,36.3636,27.2727,9.09091,35.5556,49.9298,-6.39159,49.9706,86.4078,0.887908,0.218615,22.2222,77.7778,0,0,35.5556,49.5146,98.0583,29.5583,43.6893,0.447976,0.276138,0,82.3529,2.94118,14.7059,17.4603,48.0583,-12.11,97.0874,0.265239,0.477066,6.06061,69.697,6.06061,18.1818,35.4497,60.639,0.504959,25,25,50,49.2754,144.088,116.064,86.715,100,0,0,47.4195,0.327922,28.5714,0,0,226.757,-3.1506,459,61.2319,0.412963,0.61353,70,20,0,9.42029,28.2609,226.757,0.703175,0,100,5,-13.2858,127.014,4.34783,0.290564,40,60,0,0,8.35059,100,260.771,0.790618,42.8571,14.2857,0,42.8571,20.5314,49.2754,27.0722,755.5,0.467104,0,37.5,31.25,42.8571,5.66893,0.307225,30.7692,23.0769,66.3477,70.5882,0.2286,0,0.2436,0.490591,100,176.419,0,0.304062,0,134.449,85.1677,0.549188,0,0.330206,7,49.0196,0.192512,0,100,49.0196,0.444282,156.087,0.375681,0,0,0,0,0,211.597,0.418262,20,20,49.0196,12.5,74.3902,78.0204,87.8049,0.595625,0.515667,28.0488,65.8537,329.6,0,1.56098,0,0,0,0,79.2683,48.2991,0.261969,0.18537,48.7805,0.193535,0.154767,35.122,208,-26.8293,40.5,0.537841,0.370294,10,50.3209,0.412564,522,0,48.7805,0,0,0,51.2195,0.293824,152,0.231705,0.15921,0.573476,20.7317,-96,23.5772,312,0.550909,56.0976,0,64.6341,0,0,0,0,0,0,73.1707,car
49.8087,-60.8696,43.3141,0.428987,0.575365,15.9091,70.4545,6.81818,6.81818,48.3943,48.5684,23.0494,0,54.3478,9.18235,40.942,27.2727,45.4545,27.2727,0,45.7143,49.8293,87.6034,8.17114,78.8043,0.789917,0.184638,14.2857,71.4286,0,14.2857,36.1905,50.9709,-42.0362,-3.14101,51.4493,0.57442,0.358086,8.82353,70.5882,2.94118,17.6471,47.619,46.7391,194.293,3.26087,0.379631,0.572978,5.55556,58.3333,13.8889,22.2222,30.1587,62.4693,0.30973,0,40,20,49.1803,168.924,130.509,22.623,100,0,0,47.6393,0.275132,33.3333,16.6667,0,226.757,-5.3749,454.5,77.5956,0.472003,0.638332,71.4286,28.5714,0,11.9438,49.1803,166.605,0.820236,0,88.8889,9,226.757,-52.256,36.0656,0.434524,44.4444,55.5556,0,0,14.8712,96.7213,5.66893,0.474593,0,66.6667,0,33.3333,24.9415,49.1803,96.7213,57,0.370884,0,50,33.3333,38.8889,5.66893,0.386321,25,0,73.913,81.8841,0.168459,0,0.477713,0.596882,66.6667,191.164,25,0.34714,0,134.776,52.7605,0.569432,0,0.352691,7,44.5652,0.093915,0,100,42.587,0.375232,156.087,0.389579,50,0,52.1739,0,0,198.382,0.577809,50,0,48.913,0,83.3333,72.2222,97.2222,0.930556,0.334902,33.3333,59.7222,244.085,0,7.44444,25,274.909,0,41.6667,77.7778,47.2222,0.344907,0.369778,46.8434,0.23548,0.244949,34.8889,128,100.253,34,0.500015,0.318919,6,49.8737,0.447377,16,20,48.6111,0,93.0556,0.930556,50,0.21546,240,0.344462,0.560406,0.641834,8.33333,32,1.38889,288,0.459753,62.5,0,8.33333,0,0,0,0,0,0,65.2778,car
50.2963,-39.6754,53.5788,0.486233,0.661113,20.4545,61.3636,15.9091,2.27273,54.6822,56.6826,23.2947,0,59.3137,14.999,49.5098,22.2222,55.5556,22.2222,0,34.2437,48.629,91.389,147.086,78.4314,0.430556,0.086193,33.3333,44.4444,11.1111,11.1111,45.8333,50.5001,-60.7843,34.5436,58.8235,0.561239,0.3561,2.94118,79.4118,5.88235,11.7647,41.7647,50.1749,2.16263,21.0784,0.410983,0.412604,21.0526,60.5263,7.89474,10.5263,21.0784,65.0269,0.378472,16.6667,33.3333,16.6667,49.2647,157.672,71.6913,4.70588,100,0,0,45.2771,0.118519,50,25,0,212.346,22.4913,69,88.2353,0.610239,0.572681,25,75,0,10.915,49.2647,132.066,0.640597,0,100,11,-2.93569,120.45,17.6471,0.461567,25,12.5,0,62.5,14.8366,-49.1349,4.93827,0.405302,0,54.5455,9.09091,36.3636,18.6601,49.2647,-85.2941,703,0.442222,7.14286,50,21.4286,36.6667,4.93827,0.360827,22.2222,0,85.2941,98.0392,0.446078,0,0.551924,0.395667,73.3333,193.022,37.5,0,0,-9.06863,8.65052,0.286274,0,0.521275,4,49.0196,0.446569,0.257353,100,41.894,0.137255,142.734,0.598039,100,0,52.9412,0,0,280.575,0.505956,60,0,49.0196,7.14286,0,0,97.5,0,0.474647,56.25,65,216.735,0,8.98148,48.75,194.538,0,48.75,76.25,48.75,0.375496,0.546811,48.75,0.274926,0.464087,27.5926,182.296,-19.8256,46,0.436384,0.338218,4,48.75,0.22,13.7174,28.5714,48.75,0,0,0,65,0.599206,109.739,0.118769,0.442492,0.607342,17.5,325.299,5,212.62,0.148148,82.5,10.2586,1.25,0,0,0,0,0,0,65,car
50.5976,-54.1667,58.9032,0.414507,0.623012,20,65.4545,9.09091,5.45455,55.2083,50.7017,22.8308,0,57.2917,15.8701,45.8333,33.3333,55.5556,11.1111,0,42.5714,50.373,89.4562,-1.29676,83.3333,0.342207,0.106085,25,62.5,12.5,0,45.5102,52.3933,-46.9975,2.04082,39.0625,0.568748,0.3156,32.3529,44.1176,8.82353,14.7059,33.9286,47.9167,-13.9007,18.4028,0.343201,0.362289,18.9189,54.0541,16.2162,10.8108,26.6667,69.5312,0.545762,33.3333,33.3333,0,49.2188,96.9107,54.168,84.375,100,0,0,48.8554,0.157998,28.5714,0,0,-3.68078,64.3892,417.5,47.2656,0.589923,0.62783,0,66.6667,0,12.7992,49.2188,73.5627,0.650295,0,76.9231,13,-8.13215,138.185,26.25,0.519278,33.3333,50,0,16.6667,16.5559,-20.1042,4.52694,0.543116,0,72.7273,0,27.2727,21.742,49.2188,1.5625,25.5,0.255583,5.55556,77.7778,5.55556,19.1489,-2.5587,0.281897,35.7143,0,80.2083,91.6667,0.604143,0,0.452495,0.590169,90.9091,199.653,28.5714,0.344612,0,119.271,87.7551,0.704215,0,0.407994,6,48.9583,0.305721,0.178571,100,45.7555,0.093122,138.776,0.529221,66.6667,0.458333,0,0,0,-40.8163,0.495073,14.2857,28.5714,48.4095,9.09091,86.8421,70.1754,97.3684,0.934211,0.573035,46.0526,61.8421,347.109,25,13.1579,48.6842,331.633,0,44.7368,85.5263,51.4712,0.301992,0.392733,45.5187,0.125037,0.313913,27.0677,229.592,-21.0526,41.5,0.442885,0.251455,5,48.6842,0.323721,12.7551,14.2857,48.6842,0,0,0,48.6842,0.285516,165.816,0.553181,0.391957,0.333148,14.4737,12.7551,5.26316,159.439,0.075397,76.3158,2.63158,1.31579,0,0,0,0,0,0,75,car
51.0319,-22.2252,54.1465,0.56507,0.698643,17.0732,63.4146,12.1951,7.31707,45.4491,52.1893,26.0947,0,65.2632,53.5769,54.7368,25,25,50,0,36.6667,46.8534,75.5577,-0.570718,70.5263,0.702394,0.353509,0,55.5556,22.2222,22.2222,48.3077,50.1144,97.8947,178.018,75.7895,0.590661,0.412308,18.5185,51.8519,22.2222,7.40741,25.3846,50.0992,64.497,7.89474,0.557274,0.44892,2.77778,47.2222,19.4444,30.5556,24.1026,77.7778,0.33383,100,0,0,49.2063,140.392,87.4538,88.8889,100,0,0,41.6763,0.150654,20,60,20,-19.7467,117.129,153.5,34.5238,0.325753,0.363842,0,100,0,7.71502,49.2063,221.741,0.743919,0,100,5,-10.0421,114.374,5.55556,0.522179,0,0,16.6667,83.3333,18.3093,-57.4189,5.40833,0.425307,0,71.4286,7.14286,21.4286,25.4707,47.7778,192.063,1622.5,0.279268,0,52.6316,26.3158,29.0698,-51.92,0.301892,31.25,6.25,0,82.9787,0,0,0.453705,0.452748,44.4444,-140.335,33.3333,0.146825,100,95.7447,367.839,0.651593,28.5714,0.433527,6,48.9362,0.441443,0,100,36.9647,0.202441,151.367,0.844294,100,0,42.5532,0,0,292.969,0.585106,0,80,48.9362,0,0,0,0,0,0.380099,71.0526,9.21053,14.7929,0,7.38866,0,0,0,46.0526,63.1579,47.7487,0.446148,0.649627,50,0.257945,0.457702,37.753,156.03,70.1625,43,0.449908,0.418577,7,48.6842,0.383074,-0.568958,40,48.6842,0,0,0,50,0.22672,162.722,0.364394,0.414547,0.589637,48.6842,251.479,94.7368,221.893,0.201292,0,28.9474,75,0,48.6842,2.63158,0,0,0,46.0526,car
48.5294,18.2466,21.4165,0.314715,0.462151,20,53.3333,20,6.66667,44.1176,45.2586,31.25,0,55.9944,58.937,62.7451,0,0,40,60,24.1379,47.0588,92.1569,215.022,90.1961,0.645425,0.840517,0,100,0,0,0,49.9574,16.3482,-37.1108,86.2745,0.663045,0.659832,0,88.8889,0,11.1111,20.6897,30.3922,-52.3604,0.980392,0.220684,0.424859,25,0,75,0,51.7241,67.6471,0.492198,50,50,0,20.5882,2.94118,470.914,1.47059,0,0,100,0,0,0,0,0,-65.9358,140.601,72.5,16.1765,0.34197,0.45944,0,100,0,16.5635,58.8235,18.4672,0.06579,0,100,1,27.7008,389.273,86.2745,0.246637,25,75,0,0,35.7585,-61.3445,27.7008,0.373056,0,87.5,0,12.5,36.0681,47.0588,-33.6601,195.5,0.598489,16.6667,66.6667,0,0,83.1025,0.105263,0,0,86,94,0.714286,0,0.521311,0.554172,100,16,0,0.200397,100,-60,295.918,0.511243,0,0.316258,2,0,0,0,0,0,0,331.633,0.650825,100,0.767873,96,0,100,612.245,0.296232,0,100,22,0,0,0,80,0,0.476471,57.5,0,0,0,11.8182,67.5,82.6446,0,47.5,45,27.5,0.283333,0.434343,36.1667,0.302778,0.517677,15.4545,614.973,64.5,2,0.595238,0.445887,0,32.5,0.337542,0,0,0,0,47.5,0.883333,47.5,0.132222,413.223,0.329654,0.125,0.272727,0,0,0,0,0,80,5,65.625,0,47.5,5,0.612121,47.5,0,37.5,car
49.0099,133.962,53.8783,0.420293,0.646101,4.16667,54.1667,37.5,4.16667,40.6601,50.7763,27.1233,0,61,90.1176,92,0,20,80,0,26.8519,49,99.917,195.11,84,0.267675,0.570125,16.6667,83.3333,0,0,30.5556,49,2,-52.0211,56,0.381587,0.318857,0,66.6667,0,33.3333,26.3889,41,-25.7749,27.3333,0.397228,0.503799,0,30,70,0,23.6111,83.3333,0.816952,0,0,0,48.4848,101.048,422.766,39.3939,0,20,80,0,0,0,0,0,381.944,275.482,95.5,45.4545,0.522384,0.458853,25,50,0,1.26263,89.3939,17.3611,0,0,0,0,17.3611,-1.44991,57.5758,0.36539,0,75,25,0,15.2778,93.9394,434.028,0.573934,0,100,0,0,28.5354,48.4848,103.149,31,0.38174,0,33.3333,66.6667,25,-41.5614,0.258565,0,0,0,84,0,100,0,0,0,125.091,0,0,0,8.8,-6.17284,0.218519,0,0.574095,7,10,0.1,0.701646,0,0,0,324.074,0.807143,0,0.110707,22.6667,0.166667,100,541.152,0.484635,0,40,38,0,0,0,85,0,0.347884,72.5,7.5,153.061,0,19.2857,0,0,0,90,32.5,50,0.212143,0.366497,47.5,0.402778,0.500397,22.5,510.204,95.3125,1,0.15,0.678571,0,47.5,0.518519,510.204,0,36.1111,0.407911,0,0,42.5,0.3625,331.633,0.499405,0.234444,0.339683,0,0,10,0,0,0,50,52.5,0,67.5,90,0.250366,47.5,0.232143,47.5,car
49.4737,87.6855,92.4832,0.361413,0.613089,11.1111,72.2222,16.6667,0,53.0526,51.2903,31.4516,0,57.4468,76.3099,78.7234,16.6667,0,83.3333,0,29.0323,48.9292,95.7447,31.9112,92.5532,0.886525,0.22043,25,75,0,0,0,50.0696,45.8898,-192.094,63.1206,0.579808,0.439307,7.69231,92.3077,0,0,25.8065,45.7447,291.363,59.0426,0.629977,0.701,20,60,20,0,29.0323,77.4193,0.714912,0,0,0,47.6885,3.22581,510,19.3548,100,0,0,49.6116,0.341667,0,0,0,25,138.744,48,11.2903,0.443198,0.35,0,100,0,9.51613,20.9677,104.167,0,0,0,0,-400,280.957,81.7204,0,100,0,0,0,26.129,-23.5172,350.806,0.390553,0,100,0,0,33.3871,48.3871,141.935,152.5,0.365723,0,60,20,0,450,0.594064,0,25,0,82.6087,0,50,0.51087,0.711111,0,189.036,0,0.172222,100,91.3044,400,0.14127,0,0.484702,2,39.5457,0.353328,0,100,47.8261,0.455556,311.111,0.733531,0,0.108696,0,0,0,577.778,0.507246,100,0,45.6522,50,0,0,57.8947,0,0.561574,63.1579,0,0,0,11.4035,0,0,0,0,60.5263,47.3684,0.487469,0.685516,45.3349,0.382362,0.320894,13.1579,416.667,-57.8947,45,0.131579,0.333333,0,13.1579,0.116959,69.4445,0,47.3684,0.447222,50,0.19883,60.5263,0.789474,416.667,0.657407,0.37076,0.203704,28.9474,69.4445,52.6316,520.833,0.569444,84.2105,5.26316,2.63158,0,0,0,0,0,0,71.0526,car
49.5413,-13.8649,92.8878,0.371609,0.642095,21.7391,78.2609,0,0,48.7258,43.6647,35.0877,0,63.8889,64.0026,57.4074,0,20,80,0,51.7857,49.0741,92.1925,-7.55647,90.7407,0.713228,0.157653,33.3333,50,16.6667,0,53.5714,49.0741,55.291,-128.644,0.925926,0.329118,0.363077,0,83.3333,16.6667,0,0,49.0741,309.007,77.7778,0.660492,0.396972,0,71.4286,28.5714,0,0,76.3889,0.573472,100,0,0,48.6111,-17.4603,239.414,67.5926,100,0,0,49.0506,0.239348,0,0,0,470.914,99.2064,22,97.2222,0.673566,0.52494,0,0,0,1.46199,11.1111,415.512,0,0,0,0,-35.0978,253.284,11.1111,0,100,0,0,0,27.4854,97.742,391.213,0.411481,0,100,0,0,29.8246,47.601,2.77778,113,0.365497,0,66.6667,33.3333,0,-102.889,0.132426,0,0,92.5926,96.2963,0,0,0.764403,0.700397,0,352.538,0,0.304894,100,111.755,494.676,0.238095,0,0.684414,3,61.1111,0.814815,0,100,47.1892,0.315306,331.633,0.814815,0,0,27.7778,0,0,-269.679,0.611111,100,0,29.6296,0,0,0,95.2381,0,0.274892,80.9524,7.14286,413.223,0,0,0,0,0,0,78.5714,48.1633,0.494048,0.681818,66.6667,0.769841,0.393939,5.19481,0,0,0,0,0,0,54.7619,0.454064,524.277,0,47.619,0,50,0.154195,48.2804,0.396825,371.901,0,0.417989,0.141414,0,0,90.4762,578.512,0.369697,0,1.19048,2.38095,0,0,0,0,28.5714,0,73.8095,car
