@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.GeneticSearch -Z 20 -G 20 -C 0.6 -M 0.033 -R 20 -S 1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_Y_GLOBAL numeric
@attribute Airs_Triangle_3_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Airs_Triangle_1_X_0_4 numeric
@attribute Airs_Triangle_2_Y_0_4 numeric
@attribute Harris_Corners_X_0_4 numeric
@attribute Hough_Lines_Vertical_0_4 numeric
@attribute Hough_Lines_Horizontal_0_4 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Hough_Lines_DiagonalNeg_0_4 numeric
@attribute Hough_Circles_Radius_0_4 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_Y_1_4 numeric
@attribute Airs_Triangle_2_X_1_4 numeric
@attribute Harris_Corners_X_1_4 numeric
@attribute Hough_Lines_Vertical_1_4 numeric
@attribute Hough_Lines_Horizontal_1_4 numeric
@attribute Hough_Lines_DiagonalPos_1_4 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Hough_Lines_Nb_1_4 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Triangle_1_X_2_4 numeric
@attribute Airs_Triangle_3_Y_2_4 numeric
@attribute Mass_Center_X_2_4 numeric
@attribute Mass_Center_Y_2_4 numeric
@attribute Hough_Lines_Vertical_2_4 numeric
@attribute Hough_Lines_Horizontal_2_4 numeric
@attribute Hough_Lines_DiagonalPos_2_4 numeric
@attribute Hough_Lines_DiagonalNeg_2_4 numeric
@attribute Hough_Circles_Radius_2_4 numeric
@attribute Airs_Center_X_3_4 numeric
@attribute Airs_Triangle_1_Y_3_4 numeric
@attribute Airs_Length_Contours_3_4 numeric
@attribute Harris_Corners_X_3_4 numeric
@attribute Mass_Center_X_3_4 numeric
@attribute Mass_Center_Y_3_4 numeric
@attribute Hough_Lines_Vertical_3_4 numeric
@attribute Hough_Lines_Horizontal_3_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Airs_Center_X_0_9 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Hough_Lines_Vertical_0_9 numeric
@attribute Hough_Lines_DiagonalPos_0_9 numeric
@attribute Hough_Lines_DiagonalNeg_0_9 numeric
@attribute Airs_Center_X_1_9 numeric
@attribute Airs_Triangle_1_X_1_9 numeric
@attribute Airs_Triangle_1_Y_1_9 numeric
@attribute Mass_Center_Y_1_9 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_1_9 numeric
@attribute Black_Pixel_2_9 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Mass_Center_X_2_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Hough_Lines_DiagonalPos_2_9 numeric
@attribute Hough_Lines_DiagonalNeg_2_9 numeric
@attribute Airs_Center_X_3_9 numeric
@attribute Airs_Triangle_1_Y_3_9 numeric
@attribute Airs_Length_Contours_3_9 numeric
@attribute Harris_Corners_X_3_9 numeric
@attribute Mass_Center_X_3_9 numeric
@attribute Mass_Center_Y_3_9 numeric
@attribute Hough_Lines_Vertical_3_9 numeric
@attribute Hough_Lines_DiagonalPos_3_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_9 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Airs_Triangle_2_X_4_9 numeric
@attribute Airs_Length_Contours_4_9 numeric
@attribute Mass_Center_Y_4_9 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Hough_Lines_Nb_4_9 numeric
@attribute Airs_Center_X_5_9 numeric
@attribute Airs_Triangle_1_Y_5_9 numeric
@attribute Airs_Triangle_3_X_5_9 numeric
@attribute Mass_Center_Y_5_9 numeric
@attribute Hough_Lines_Horizontal_5_9 numeric
@attribute Hough_Lines_DiagonalPos_5_9 numeric
@attribute Hough_Lines_DiagonalNeg_5_9 numeric
@attribute Airs_Triangle_1_X_6_9 numeric
@attribute Airs_Triangle_3_Y_6_9 numeric
@attribute Hough_Lines_Horizontal_6_9 numeric
@attribute Black_Pixel_7_9 numeric
@attribute Airs_Triangle_1_Y_7_9 numeric
@attribute Airs_Triangle_2_X_7_9 numeric
@attribute Airs_Length_Contours_7_9 numeric
@attribute Harris_Corners_Y_7_9 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Hough_Lines_Vertical_7_9 numeric
@attribute Hough_Lines_DiagonalPos_7_9 numeric
@attribute Hough_Lines_DiagonalNeg_7_9 numeric
@attribute Hough_Circles_Radius_7_9 numeric
@attribute Airs_Center_X_8_9 numeric
@attribute Airs_Triangle_2_Y_8_9 numeric
@attribute Hough_Lines_DiagonalPos_8_9 numeric
@attribute Hough_Lines_DiagonalNeg_8_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Airs_Triangle_1_X_0_16 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Mass_Center_X_0_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Mass_Center_X_1_16 numeric
@attribute Hough_Lines_DiagonalPos_1_16 numeric
@attribute Black_Pixel_2_16 numeric
@attribute Airs_Triangle_1_Y_2_16 numeric
@attribute Harris_Corners_X_2_16 numeric
@attribute Hough_Lines_Horizontal_2_16 numeric
@attribute Airs_Triangle_1_Y_3_16 numeric
@attribute Harris_Corners_X_3_16 numeric
@attribute Hough_Lines_DiagonalNeg_3_16 numeric
@attribute Airs_Center_X_4_16 numeric
@attribute Airs_Triangle_1_X_4_16 numeric
@attribute Mass_Center_X_4_16 numeric
@attribute Hough_Lines_Vertical_4_16 numeric
@attribute Hough_Lines_DiagonalPos_4_16 numeric
@attribute Airs_Center_Y_5_16 numeric
@attribute Airs_Triangle_1_Y_5_16 numeric
@attribute Mass_Center_X_5_16 numeric
@attribute Mass_Center_Y_5_16 numeric
@attribute Mass_Center_X_6_16 numeric
@attribute Mass_Center_Y_6_16 numeric
@attribute Hough_Lines_DiagonalNeg_6_16 numeric
@attribute Airs_Center_Y_7_16 numeric
@attribute Harris_Corners_X_7_16 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_7_16 numeric
@attribute Black_Pixel_8_16 numeric
@attribute Airs_Triangle_1_Y_8_16 numeric
@attribute Mass_Center_Y_8_16 numeric
@attribute Hough_Lines_Horizontal_8_16 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Airs_Center_X_10_16 numeric
@attribute Mass_Center_Y_10_16 numeric
@attribute Hough_Lines_DiagonalPos_10_16 numeric
@attribute Mass_Center_X_11_16 numeric
@attribute Mass_Center_X_12_16 numeric
@attribute Mass_Center_Y_12_16 numeric
@attribute Hough_Lines_Horizontal_12_16 numeric
@attribute Airs_Center_X_13_16 numeric
@attribute Airs_Center_X_14_16 numeric
@attribute Airs_Center_Y_14_16 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Mass_Center_Y_15_16 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
47.24,82.7227,-2.85371,92.5928,0.364916,0.335504,39.2857,32.1429,14.2857,14.2857,36.776,46.5537,39.5763,77.8689,105.26,-14.3637,98.3607,25,0,75,0,0,30.3279,-83.3094,2.68745,6.55738,42.8571,0,0,57.1429,7,46.5723,-12.2522,162.972,0.020492,0.461864,0,20,80,0,48.0226,47.1511,-134.685,784,15.5738,0.416118,0.295245,30,50,0,0,0,0,0,0,50,56.3768,-47.1658,0.346382,0,0,3.65385,10,0.05625,0.794872,0,0,0,0,0,85,0,0,50,50,0,7.88462,39.4477,181.25,111.5,0.497182,100,2,35,6.57462,87.5,0.539011,0,0,0,56.9626,-40.9839,42.8571,11.859,165.377,237.5,29.5,60,0,0,0,0,48.7179,48.75,-8.80935,0,50,0,0,0,0,0,0,0,6.89655,11.8906,31.6667,0,630.202,42.5926,50,43.1046,59.5833,0,0,60,231.867,261.593,0,0,0,0,0,171.472,90,0.689352,0.356185,19.4253,-97.9226,0.450958,0,0,0,0,0,0,0.668518,0.347701,0,10,0,0,0,0,accident
48.6604,-2.65083,55.8529,93.1117,0.376186,0.470957,40,28,24,8,48.6538,53.1776,25.4673,75.9615,96.1538,60.5198,98.0769,33.3333,0,66.6667,0,50.3145,23.0769,181.559,-0.739645,5.76923,75,0,0,25,8,49.0385,-9.26573,181.559,0.130728,0.442891,10,50,40,0,37.7358,50,-84.8328,287,92.3077,0.19816,0.388872,33.3333,33.3333,0,0,0,0,0,0,51.4706,20.5882,269.388,0.471799,0,0,12.437,0,0,0,0,0,77.9412,103.154,21,77.451,0.802134,0.659552,0,100,0,14.3697,294.223,180.564,135,0.273016,100,2,17.6471,320,112.457,0.528571,0,0,0,98.7395,269.388,40,13.7815,68.6699,172.054,26.5,63.2353,0.20233,0,0,0,0,47.2992,-40.8163,0,33.3333,0,0,0,0,0,0.846154,0,18.6391,-177.515,13.4615,0,162.722,1.92308,0,48.0769,-3.25444,0.154864,0,66.6667,332.84,295.186,0,0,0.419872,0.474359,0,196.678,84.6154,0.481653,0.454244,21.0059,388.606,0.451923,0,0,0,0,0,0.615385,0.446581,0.602564,0,0,71.1538,221.893,48.0769,0.176923,accident
47.4728,-1.88872,35.2613,88.3,0.338991,0.634195,16,40,24,20,53.277,43.5813,26.5289,67.9688,100.427,-41.4846,94.9219,55.5556,0,44.4444,0,41.2121,19.5312,33.0578,2.44141,0.78125,60,0,0,40,5,46.875,87.4149,-131.325,0.291932,0.591641,45.4545,36.3636,18.1818,0,40,48.5987,-10.7,327.5,75,0.558155,0.510202,0,50,0,93.0233,0.888889,0,0,0,40.6977,36.844,-26.6123,0.573106,0,33.3333,2.19638,0,0,0,0,0,68.6047,13.5802,58.5,97.6744,0.67907,0.494542,50,50,0,13.5013,-91.3148,78.0246,136,0.335709,75,4,19.7674,262.346,26.757,0.74793,0,0,50,30.643,-41.3036,33.3333,12.5323,162.037,41.4639,26.5,38.3721,0,0,0,0,41.6667,47.7449,-27.1306,0,25,0,0,96.875,0,0,0.539062,100,7.52315,13.7174,96.875,0,122.477,21.0938,0,45.2567,3.125,0.076238,33.3333,0,240.055,176.412,0,0,0.40625,0.268519,0,178.326,50,0.592896,0.264728,7.17593,137.174,0.814815,0,0,0,0,0,0.405324,0.421875,0.510362,0,0,60.9375,178.326,76.5625,0.415638,accident
47.559,99.629,-8.83273,94.3743,0.485885,0.637931,40.7407,18.5185,29.6296,11.1111,55.0162,47.619,25.1488,80.3922,96.0784,95.4861,92.9412,75,0,25,0,39.5833,23.5294,199.653,-53.4759,7.84314,100,0,0,0,7,49.0196,-40.3859,192.925,0.3638,0.449689,11.1111,33.3333,55.5556,0,34.375,46.4567,-118.356,226.5,55.5556,0.348822,0.414822,22.2222,44.4444,0,0,0,0,0,0,61.7647,94.1176,292.969,0.669133,0,0,3.67647,4.41176,0,0,0,0,77.9412,136.719,30.5,90.1961,0.825288,0.759569,100,0,0,16.1765,361.328,142.734,55.5,0.38631,66.6667,3,19.1176,311.641,100.289,0.859375,0,0,0,-5.90018,277.225,33.3333,14.3382,87.8906,129.758,2.5,44.1176,0.433494,0,0,0,0,47.9049,-28.9601,0,57.1429,0,0,0,0,0,0,0,18.6667,-225.694,8,0,225.694,2,0,42.186,57.1282,0.341188,0,50,190.972,52.0833,0.297778,0.092593,0.86,0.770833,0,205.089,62,0.53,0.334936,29,381.944,0.502768,0,0,0,0,0,0.68,0.062889,0.259954,0,0,74,277.778,48,0.243897,accident
50.951,106.727,105.845,90.0117,0.512195,0.73747,40,28,28,4,54.1502,47.7273,24.753,75,48.2837,207.939,97.8261,0,0,100,0,36.9565,26.087,207.939,-65.9428,30.4348,50,0,33.3333,16.6667,6,48.913,-35.883,184.631,0.490425,0.52428,20,40,40,0,19.5652,47.8261,186.968,77,1.08696,0.464726,0.632899,12.5,37.5,0,0,0,0,0,0,61.6667,28.8506,311.494,0.578321,0,0,8,6.66667,0.055556,0.044444,0,0,73.3333,315.447,40,58.3333,0.756061,0.676852,0,100,0,20.2222,11.1111,303.175,53.5,0.186655,100,3,25,-117.46,11.1111,0.4,0,0,0,41.7949,-52.9915,50,19.3333,-26.5033,154.021,44.5,53.3333,0.539136,0,40,20,0,52.13,-50.6643,0,25,0,0,0,0,0,0,0,18.9036,-37.8072,2.17391,0,94.518,2.17391,0,49.0847,-12.709,0.159155,33.3333,0,170.132,7.02133,0.251812,0.077899,0.333333,0.449275,0,207.939,31.5217,0.5,0.573039,31.758,-55.2567,0.26733,0,0,0,0,0,0.536691,0.050242,0.09372,0,0,63.0435,217.391,52.1739,0.521739,accident
48.452,88.697,-29.7643,73.5677,0.431297,0.394621,38.0952,23.8095,23.8095,14.2857,43.8819,66.4609,23.1481,62.8205,30.7692,178.326,97.4359,62.5,0,37.5,0,0,33.3333,10.199,-7.2577,1.28205,80,0,0,20,5,48.7179,94.8718,-161.18,0.081762,0.095352,75,25,0,0,27.7778,52.2123,-28.1913,16,78.2051,0.736111,0.530478,71.4286,28.5714,0,0,0,0,0,0,50.7525,-6.96581,253.687,0.34783,0,0,2.77778,0,0,0,0,0,50,-43.2099,45.5,34.6154,0.27849,0.742097,0,100,0,10.1496,15.4321,118.343,4,0.08642,100,3,34.6154,-19.7724,-5.08506,0,0,0,75,3.84615,-113.536,100,12.8205,239.198,4.93097,3.5,34.6154,0,50,0,0,0,53.3463,-33.9506,0,0,0,0,0,0,0,0.7,0,10.7212,0,89.4737,0,614.998,26.3158,50,47.3684,173.684,0,0,0,157.75,-23.5156,0,0,0,0,0,187.757,55.2632,0.52193,0.751543,15.9844,77.9399,0.356173,0,0,0,0,0,0.859649,0,0,0,0,28.9474,178.326,76.3158,0,accident
67.9692,60.4527,-25.007,93.9174,0.595407,0.378963,31.5789,31.5789,26.3158,10.5263,37.9487,47.6562,29.1406,0,0,0,82.0513,0,0,100,0,0,43.5897,151.367,-107.514,26.9231,50,12.5,12.5,25,8,46.5262,22.848,-4.22886,0.108974,0.26888,60,40,0,0,34.375,52.5641,60.6513,17,92.3077,0.845442,0.607639,75,25,0,0,0,0,0,0,88.4615,92.3077,5.66893,0.597222,0,0,11.3553,26.9231,0.192308,0.196429,0,33.3333,0,0,0,10,0,0,0,100,0,7.69231,5.66893,251.479,8,0.400794,100,1,0,0,0,0,0,0,0,3.84615,115.15,100,7.69231,96.3719,-209.214,80.5,28.2051,0,0,0,0,0,73.834,-24.093,0,0,0,0,0,0,0,0,0,5.42763,352.734,28.9474,0,0,63.1579,0,47.3684,5.26316,0,0,0,43.9453,40.4576,0,0,0,0,0,151.367,73.6842,0.723684,0.211806,11.6776,297.656,0.353779,0,21.0526,0,0,0,0,0.491228,0.222222,0,36.8421,31.5789,117.188,0,0,accident
48.6665,89.1619,-24.8181,78.0632,0.56844,0.572904,39.1304,26.087,26.087,8.69565,51.9318,50.0952,23.9048,73.8636,95.4545,85.0592,77.9545,0,0,100,0,33.3333,32.9545,184.911,-64.8889,14.7727,71.4286,0,14.2857,14.2857,7,54.7028,-28.7074,173.897,0.139205,0.152467,0,50,50,0,39.4231,37.6407,-158.796,12,71.0227,0.379793,0.538215,66.6667,22.2222,11.1111,0,0,0,0,0,58.6207,97.7011,8.16327,0.684167,0,0,11.7241,20.6897,0.155172,0.728571,0,0,58.6207,417.415,25,95.4023,0.672414,0.651196,0,100,0,13.8916,305.209,227.519,14.5,0.116667,100,2,36.2069,8.16327,129.475,0,0,0,0,-19.4036,238.064,33.3333,12.6108,269.388,-11.8906,223.5,56.8966,0.08254,50,0,0,0,41.2861,269.388,20,0,0,0,0,0,0,0,0,12.9371,194.421,4.54545,0,-251.479,21.5909,0,50,4.6395,0.078734,0,0,325.444,325.444,0,0,0,0,0,182.525,45.4545,0.500162,0.623274,28.3217,355.03,0.493056,0,0,0,0,0,0.511241,0.451599,0.392735,0,11.3636,54.5455,192.308,9.09091,0.096154,accident
47.619,-6.35834,59.6894,67.4026,0.533783,0.563337,50,25,20.8333,4.16667,53.0286,50.7407,21.8889,77.8846,96.1538,105.453,88.4615,80,0,20,0,0,25.9615,178.326,-33.868,17.7885,87.5,0,12.5,0,8,46.4266,-22.5275,204.659,0.187631,0.453263,14.2857,28.5714,57.1429,0,28.7037,46.1538,-124.501,196.5,85.2564,0.355388,0.316505,40,30,0,0,0,0,0,0,55.7143,94.2857,262.346,0.522062,0,0,4.60317,5.71429,0,0,0,0,81.4286,262.346,0,97.1429,0,0,50,50,0,11.1905,-177.469,187.755,21.5,0.907407,100,2,22.8571,-51.908,8.16327,0.736111,0,0,100,58.5925,-18.4593,50,10.6349,243.509,-179.832,18,68.1633,0,0,0,0,0,49.0826,-44.3673,0,0,0,0,0,0,0,0,0,8.97436,13.7174,8.97436,0,408.779,1.92308,0,43.8009,47.0588,0.207028,50,16.6667,246.914,354.159,0,0,0,0,0,163.212,70.5128,0.551957,0.350362,18.2336,256.315,0.216795,0,0,0,0,0,0,0.056624,0.084362,0,0,71.1538,240.055,0,0,accident
43.6703,101.894,-7.05868,59.2702,0.559586,0.478734,42.8571,32.1429,21.4286,3.57143,45.2381,42.9412,25.2941,81.7308,105.769,96.1169,91.6667,0,0,100,0,21.5686,49.0385,-28.5753,82.0606,39.4231,44.4444,0,33.3333,22.2222,9,48.4754,67.697,-15.2935,0.521661,0.515131,25,37.5,37.5,0,19.6078,44.4814,154.862,232,80.7692,0.477119,0.489306,50,50,0,0,0,0,0,0,67.1429,34.257,316.809,0.632763,0,0,11.6807,28.5714,0.19619,0.355392,0,100,82.8571,144.782,6,97.1429,0.85034,0.767507,100,0,0,13.1933,132.229,-89.7959,8.5,0.472051,80,5,51.4286,8.65052,161.905,0,0,0,0,0.700461,272.854,40,11.7647,156.496,277.798,5,80,0.44704,0,50,0,0,48.5714,121.57,0,0,0,0,0,0,0,0,0,8,16,50,0,-248,54.9451,0,46.4116,0.27582,0.648718,66.6667,0,272,182.857,0.326923,0.35,0.096154,0.19,0,88,61.5385,0.624644,0.131852,18.4615,416.137,0.442997,0,13.4615,0,0,0,0.701779,0.067405,0.086465,0,28.8462,84.6154,312,23.0769,0.283333,accident
42.8571,-9.95089,82.6799,69.791,0.626162,0.551668,38.4615,11.5385,50,0,42.449,41.0027,30.0137,90.3846,84.6154,184.911,98.0769,0,0,0,0,0,45.1895,-36.9823,152.427,66.3462,55.5556,0,44.4444,0,9,48.0769,91.6635,-16.7414,0.42187,0.582888,0,30,70,0,24.5192,42.3077,152.212,40.5,90.3846,0.354204,0.345611,41.6667,58.3333,0,0,0,0,0,0,80,65.7143,276.817,0.820811,0,0,22.3529,47.9466,0.342728,0.271537,40,20,91.4286,276.817,0,97.1429,0.928571,0.911765,0,0,0,21.5126,-103.806,243.918,494,0.388728,60,5,61.4286,-190.311,204.082,0,0,0,0,94.2857,-28.1943,33.3333,15.1261,-10.2554,231.637,81.5,77.1429,0.036765,33.3333,33.3333,0,0,47.1429,161.27,50,0,0,0,0,0,0,0,0,12.7219,-98.9594,38.4615,0,355.03,65.3846,0,50,92.3077,0.565052,0,75,162.722,162.722,0,0,0.307692,0.201923,0,59.1716,43.2692,0.29359,0.172863,12.1302,355.03,0.743032,0,36.5385,0,0,0,0.403846,0.371795,0.512678,0,57.6923,92.3077,340.237,48.0769,0.434226,accident
47.1264,100.967,-13.7256,93.7106,0.523062,0.614805,47.8261,21.7391,30.4348,0,53.4145,51.4251,21.1037,84.8837,74.4186,199.653,96.8992,0,0,0,0,0,53.5457,199.653,-59.4916,40.6977,28.5714,14.2857,57.1429,0,7,47.6798,95.3488,190.972,0.287002,0.650654,40,10,50,0,43.75,48.8768,-160.59,81,9.30233,0.540236,0.680597,57.1429,42.8571,0,0,0,0,0,0,75.8621,58.6207,292.969,0.831963,0,0,26.1853,54.3103,0.507849,0.260915,60,0,81.0345,292.969,1.5,96.5517,0.85728,0.845734,0,0,0,15.7328,296.99,333.636,77.5,0.220626,0,2,44.8276,373.987,266.438,0.173611,0,0,0,-17.361,310.242,0,17.3491,273.593,6.97036,41,62.069,0.208664,0,50,0,0,46.5517,-46.4179,0,0,0,0,0,0,0,0,0,16.6667,-108.357,73.8095,0,381.944,73.8095,0,43.2587,-22.2222,0.335135,100,0,347.222,347.222,0,0,0.068783,0.142361,0,199.653,71.4286,0.766062,0.780423,9.12698,240.162,0.822222,0,57.1625,0,0,0,0.796825,0.476323,0.458069,0,76.1905,71.4286,321.181,38.0952,0.329188,accident
47.7679,92.2955,81.2527,94.0228,0.656782,0.548182,23.8095,28.5714,47.619,0,50.6303,48.0689,30.0654,91.0714,85.7143,195.752,98.2143,0,0,0,0,0,47.3214,176.38,-35.4226,69.6429,40,0,60,0,10,48.4074,102.806,195.752,0.325829,0.353827,0,62.5,37.5,0,24.4898,45.5357,151.546,34.5,0.892857,0.399083,0.46459,33.3333,33.3333,33.3333,0,0,0,0,0,82.4324,70.2703,284.665,0.855734,0,0,24.0786,53.4217,0.550325,0.42793,66.6667,0,83.7838,221.697,1,94.5946,0.885135,0.883838,0,0,0,15.7248,-43.1929,209.669,163.5,0.642703,0,4,47.2973,290.616,211.017,0.182941,0,50,0,-19.8093,291.678,75,18.3456,290.153,-97.7305,43,54.0541,0.099128,0,42.8571,0,0,40.5405,-17.9662,0,0,0,0,0,0,0,0,0,17.1131,-189.57,49.1071,0,17.3611,65,0,49.3132,-5.67227,0.298115,0,33.3333,208.333,-75.8406,0,0,0.547619,0.298611,0,104.167,66.0714,0.599206,0.300926,8.03571,227.623,0.802083,0,53.242,0,0,0,0.422619,0.511971,0.520911,50,50,75,329.861,45.9535,0.364583,accident
48.7909,96.1169,-16.0852,82.4342,0.424298,0.550647,31.8182,13.6364,54.5455,0,46.5556,48.1373,20.2941,84.4444,73.3333,188.389,97.7778,0,0,0,0,0,50,-26.0852,153.219,60,81.8182,9.09091,9.09091,0,11,47.6959,108.718,188.389,0.469915,0.555061,0,44.4444,55.5556,0,25.4902,46.6787,-153.978,166.5,15.5556,0.269818,0.331029,58.3333,33.3333,0,0,0,0,0,0,73.3333,93.3333,147.059,0.773444,0,0,23.1373,50,0.196296,0.246732,0,0,76.6667,276.817,7,93.3333,0.824183,0.821078,0,0,0,20.2941,-112.199,260.862,398,0.495804,100,3,39.9288,320.459,191.992,0.094771,0,0,0,69.2827,-38.6536,25,16.7647,-97.8318,248.521,146,73.3333,0.149782,25,0,0,0,63.3333,204.511,0,0,0,0,0,0,0,0,0,17.4545,592,4.54545,0,16,50.7576,0,52.2727,-41.9786,0.327652,50,50,200,32,0.443182,0.06,0.122294,0.061905,0,184,90.9091,0.623106,0.692222,14,128,0.705873,0,34.0909,0,0,0,0.783601,0.388783,0.396562,0,47.7273,70.4545,288,34.0909,0.284978,accident
46.7391,86.726,-3.68656,93.2927,0.526689,0.517257,50,23.0769,26.9231,0,39.2391,38.5714,27,92.3913,89.1304,184.911,97.8261,0,0,0,0,0,46.7391,-62.6171,207.525,78.2609,30,0,70,0,10,48.913,95.6522,147.929,0.370675,0.533937,11.1111,33.3333,55.5556,0,34.6154,51.5451,133.917,112,23.913,0.367113,0.336544,50,40,10,0,0,0,0,0,85,76.6667,269.388,0.857143,0,0,28.5714,54.6541,0.405692,0.333059,25,0,90,269.388,0,93.3333,0.907407,0.920635,0,0,0,16.7619,-103.638,341.546,60,0.449244,0,2,49.8263,274.857,282.96,0.204004,0,25,0,-29.9099,224.306,33.3333,14.7619,12.2449,311.111,14,90,0.13099,0,0,0,0,59.6764,-37.7944,0,0,0,0,0,0,0,0,0,6.35452,-48.8166,47.8261,0,-325.444,65.2174,0,47.8261,-39.1304,0.428993,0,25,170.118,162.722,0,0,0,0,0,184.911,52.1739,0.236715,0.165242,7.69231,188.609,0.795365,0,54.8796,0,0,0,0.857971,0.525399,0.561901,0,45.6522,0,0,50,0.452294,accident
50.2096,47.389,-1.95144,53.5435,0.247157,0.241258,40,15,27.5,17.5,49.0669,44.3197,20.1115,75,103.803,-11.943,99.0566,42.8571,0,57.1429,0,31.7909,38.2075,-35.4729,-4.09077,14.1509,57.1429,0,0,42.8571,14,49.8561,98.9708,94.3047,0.136222,0.214329,20,30,50,0,37.9599,48.35,-88.7574,2364.5,14.1509,0.293971,0.173081,40,30,0,0,0,0,0,0,43.04,-7.39437,140.727,0.407262,8.33333,33.3333,4.02123,15.493,0.13651,0.750331,0,25,72.5352,163.831,44,84.1549,0.746159,0.591019,20,80,0,6.10329,2.1004,-21.8211,122.5,0.312077,100,3,51.4085,-65.7168,0.727853,0.31913,0,0,66.6667,-7.68862,132.283,25,5.55215,71.7889,94.9331,785.5,69.7183,0.185518,0,0,0,61.5942,47.591,-9.87947,0,40,0,0,0,0,0,0.790431,60,3.37446,3.69823,27.3585,0,3.69823,60.3774,50,25.4717,-13.7901,0.151232,40,40,181.213,184.911,0,0,0.075255,0.137194,0,97.6419,93.2076,0,0,12.5544,3.69823,0.312835,0,0,0,0,0,0.299924,0.717121,0.078205,0,26.4151,68.8679,99.8521,6.60377,0.084046,accident
49.7653,48.5066,-2.65523,46.2486,0.405869,0.43664,58.9744,5.12821,20.5128,15.3846,50.151,46.7915,20.9832,73.1132,41.706,96.1169,98.5849,71.4286,7.14286,21.4286,0,33.4967,34.9057,40.0897,34.9817,0.825472,0,0,0,100,6,48.1132,-23.0114,122.28,0.369565,0.356663,63.6364,0,36.3636,0,42.1569,54.8374,-1.64102,1012.5,0.471698,0.443634,0.448257,60,20,0,93.662,0,100,0,0,49.2958,-15.5461,179.77,0.578955,11.7647,35.2941,2.27838,11.2676,0.091549,0.857012,0,50,71.1268,61.7701,31,58.4507,0.665082,0.659743,50,50,0,6.58658,-69.2042,57.5283,9,0,100,4,42.9577,-6.53248,17.7718,0.313726,0,0,83.3333,53.7445,-23.1236,0,3.18973,99.481,63.6246,92,50.7042,0.460438,100,0,0,0,80.9859,22.9239,0,0,0,0,0,0,0,0.742427,60,0.258972,0,0.943396,0,3.84468,34.9057,20,29.2198,49.7305,0.154088,60,40,9.61169,3.84468,0.943396,0.04902,0.070912,0.258333,0,86.5052,98.1132,0.889623,0.587255,9.76693,171.319,0.525695,0,0,0,0,0,0.49464,0.837227,0.191741,0,19.8113,69.8113,96.1169,49.0566,0.019608,accident
